Timestamp,Bid,Ask
2025-04-17 11:02:50,115.44,115.51
2025-04-17 11:02:51,115.44,115.53
2025-04-17 11:02:52,115.46,115.56
2025-04-17 11:02:56,115.46,115.53
2025-04-17 11:02:57,115.44,115.54
2025-04-17 11:02:59,115.44,115.51
2025-04-17 11:03:00,115.46,115.54
2025-04-17 11:03:01,115.49,115.56
2025-04-17 11:03:02,115.51,115.58
2025-04-17 11:03:03,115.54,115.61
2025-04-17 11:03:06,115.54,115.63
2025-04-17 11:03:07,115.53,115.61
2025-04-17 11:03:10,115.53,115.63
2025-04-17 11:03:11,115.56,115.63
2025-04-17 11:03:15,115.56,115.66
2025-04-17 11:03:17,115.58,115.68
2025-04-17 11:03:18,115.56,115.66
2025-04-17 11:03:18,115.56,115.63
2025-04-17 11:03:21,115.56,115.66
2025-04-17 11:03:22,115.59,115.66
2025-04-17 11:03:28,115.59,115.68
2025-04-17 11:03:29,115.58,115.68
2025-04-17 11:03:30,115.61,115.68
2025-04-17 11:03:32,115.61,115.7
2025-04-17 11:03:33,115.58,115.68
2025-04-17 11:03:34,115.61,115.68
2025-04-17 11:03:36,115.63,115.7
2025-04-17 11:03:37,115.63,115.73
2025-04-17 11:03:40,115.66,115.73
2025-04-17 11:03:41,115.66,115.74
2025-04-17 11:03:42,115.64,115.72
2025-04-17 11:03:46,115.64,115.74
2025-04-17 11:03:49,115.67,115.74
2025-04-17 11:03:51,115.67,115.77
2025-04-17 11:03:53,115.67,115.74
2025-04-17 11:03:54,115.67,115.77
2025-04-17 11:03:57,115.69,115.77
2025-04-17 11:03:58,115.67,115.77
2025-04-17 11:04:00,115.69,115.77
2025-04-17 11:04:01,115.64,115.74
2025-04-17 11:04:02,115.64,115.72
2025-04-17 11:04:02,115.64,115.74
2025-04-17 11:04:05,115.67,115.74
2025-04-17 11:04:06,115.67,115.77
2025-04-17 11:04:07,115.67,115.74
2025-04-17 11:04:08,115.67,115.77
2025-04-17 11:04:09,115.67,115.74
2025-04-17 11:04:10,115.67,115.77
2025-04-17 11:04:12,115.67,115.74
2025-04-17 11:04:15,115.67,115.77
2025-04-17 11:04:17,115.69,115.77
2025-04-17 11:04:18,115.69,115.79
2025-04-17 11:04:19,115.69,115.76
2025-04-17 11:04:23,115.69,115.79
2025-04-17 11:04:26,115.69,115.76
2025-04-17 11:04:27,115.72,115.79
2025-04-17 11:04:29,115.69,115.79
2025-04-17 11:04:32,115.72,115.79
2025-04-17 11:04:35,115.69,115.76
2025-04-17 11:04:36,115.69,115.72
2025-04-17 11:04:37,115.67,115.74
2025-04-17 11:04:40,115.67,115.77
2025-04-17 11:04:41,115.67,115.74
2025-04-17 11:04:42,115.72,115.79
2025-04-17 11:04:44,115.69,115.79
2025-04-17 11:04:46,115.69,115.76
2025-04-17 11:04:47,115.69,115.79
2025-04-17 11:04:48,115.72,115.79
2025-04-17 11:04:49,115.69,115.76
2025-04-17 11:04:51,115.69,115.79
2025-04-17 11:04:52,115.74,115.81
2025-04-17 11:04:53,115.76,115.86
2025-04-17 11:04:55,115.79,115.86
2025-04-17 11:04:56,115.76,115.86
2025-04-17 11:04:57,115.79,115.86
2025-04-17 11:04:58,115.79,115.88
2025-04-17 11:04:59,115.81,115.91
2025-04-17 11:05:00,115.81,115.89
2025-04-17 11:05:01,115.76,115.83
2025-04-17 11:05:03,115.76,115.86
2025-04-17 11:05:04,115.79,115.86
2025-04-17 11:05:06,115.79,115.89
2025-04-17 11:05:07,115.79,115.86
2025-04-17 11:05:09,115.79,115.89
2025-04-17 11:05:24,115.79,115.86
2025-04-17 11:05:25,115.74,115.84
2025-04-17 11:05:27,115.76,115.83
2025-04-17 11:05:28,115.76,115.86
2025-04-17 11:05:29,115.74,115.84
2025-04-17 11:05:30,115.76,115.84
2025-04-17 11:05:31,115.79,115.86
2025-04-17 11:05:32,115.79,115.83
2025-04-17 11:05:33,115.76,115.86
2025-04-17 11:05:34,115.79,115.86
2025-04-17 11:05:37,115.79,115.83
2025-04-17 11:05:38,115.74,115.84
2025-04-17 11:05:39,115.74,115.81
2025-04-17 11:05:41,115.74,115.75
2025-04-17 11:05:42,115.68,115.75
2025-04-17 11:05:47,115.65,115.75
2025-04-17 11:05:48,115.71,115.78
2025-04-17 11:05:49,115.71,115.8
2025-04-17 11:05:50,115.7,115.8
2025-04-17 11:05:52,115.73,115.8
2025-04-17 11:05:57,115.73,115.83
2025-04-17 11:05:58,115.75,115.83
2025-04-17 11:06:00,115.73,115.83
2025-04-17 11:06:01,115.73,115.8
2025-04-17 11:06:02,115.7,115.8
2025-04-17 11:06:03,115.7,115.78
2025-04-17 11:06:09,115.7,115.8
2025-04-17 11:06:10,115.7,115.78
2025-04-17 11:06:11,115.7,115.8
2025-04-17 11:06:13,115.7,115.78
2025-04-17 11:06:14,115.7,115.8
2025-04-17 11:06:16,115.73,115.8
2025-04-17 11:06:17,115.73,115.83
2025-04-17 11:06:18,115.75,115.83
2025-04-17 11:06:19,115.73,115.8
2025-04-17 11:06:21,115.7,115.8
2025-04-17 11:06:22,115.66,115.73
2025-04-17 11:06:24,115.65,115.75
2025-04-17 11:06:25,115.65,115.73
2025-04-17 11:06:32,115.65,115.75
2025-04-17 11:06:33,115.71,115.78
2025-04-17 11:06:34,115.71,115.75
2025-04-17 11:06:35,115.65,115.75
2025-04-17 11:06:36,115.68,115.75
2025-04-17 11:06:41,115.68,115.73
2025-04-17 11:06:42,115.63,115.73
2025-04-17 11:06:43,115.61,115.68
2025-04-17 11:06:46,115.61,115.71
2025-04-17 11:06:46,115.61,115.68
2025-04-17 11:06:51,115.61,115.65
2025-04-17 11:06:51,115.61,115.71
2025-04-17 11:06:53,115.61,115.68
2025-04-17 11:06:54,115.61,115.71
2025-04-17 11:06:55,115.58,115.65
2025-04-17 11:06:57,115.58,115.66
2025-04-17 11:06:58,115.56,115.63
2025-04-17 11:06:59,115.56,115.66
2025-04-17 11:07:00,115.56,115.63
2025-04-17 11:07:03,115.56,115.66
2025-04-17 11:07:04,115.58,115.65
2025-04-17 11:07:06,115.58,115.63
2025-04-17 11:07:07,115.56,115.63
2025-04-17 11:07:08,115.54,115.61
2025-04-17 11:07:08,115.51,115.58
2025-04-17 11:07:09,115.54,115.61
2025-04-17 11:07:15,115.54,115.56
2025-04-17 11:07:15,115.41,115.51
2025-04-17 11:07:16,115.41,115.48
2025-04-17 11:07:17,115.41,115.51
2025-04-17 11:07:19,115.44,115.51
2025-04-17 11:07:21,115.44,115.54
2025-04-17 11:07:22,115.44,115.51
2025-04-17 11:07:23,115.46,115.53
2025-04-17 11:07:30,115.46,115.54
2025-04-17 11:07:31,115.46,115.56
2025-04-17 11:07:32,115.44,115.54
2025-04-17 11:07:35,115.46,115.54
2025-04-17 11:07:41,115.46,115.55
2025-04-17 11:07:42,115.43,115.53
2025-04-17 11:07:43,115.46,115.53
2025-04-17 11:07:44,115.43,115.5
2025-04-17 11:07:47,115.43,115.58
2025-04-17 11:07:48,115.48,115.58
2025-04-17 11:07:49,115.51,115.61
2025-04-17 11:07:50,115.55,115.65
2025-04-17 11:07:51,115.53,115.6
2025-04-17 11:07:53,115.53,115.63
2025-04-17 11:07:56,115.53,115.6
2025-04-17 11:07:57,115.53,115.63
2025-04-17 11:07:59,115.53,115.6
2025-04-17 11:08:01,115.53,115.63
2025-04-17 11:08:03,115.53,115.6
2025-04-17 11:08:04,115.53,115.63
2025-04-17 11:08:07,115.55,115.65
2025-04-17 11:08:08,115.58,115.65
2025-04-17 11:08:10,115.58,115.68
2025-04-17 11:08:11,115.63,115.7
2025-04-17 11:08:12,115.61,115.68
2025-04-17 11:08:13,115.61,115.7
2025-04-17 11:08:14,115.63,115.7
2025-04-17 11:08:15,115.6,115.7
2025-04-17 11:08:16,115.58,115.65
2025-04-17 11:08:19,115.58,115.68
2025-04-17 11:08:19,115.58,115.65
2025-04-17 11:08:22,115.58,115.68
2025-04-17 11:08:23,115.61,115.68
2025-04-17 11:08:25,115.61,115.7
2025-04-17 11:08:26,115.63,115.73
2025-04-17 11:08:27,115.63,115.7
2025-04-17 11:08:28,115.6,115.7
2025-04-17 11:08:29,115.58,115.65
2025-04-17 11:08:32,115.61,115.7
2025-04-17 11:08:34,115.6,115.7
2025-04-17 11:08:35,115.63,115.7
2025-04-17 11:08:41,115.63,115.74
2025-04-17 11:08:42,115.59,115.66
2025-04-17 11:08:43,115.54,115.61
2025-04-17 11:08:44,115.52,115.59
2025-04-17 11:08:46,115.49,115.56
2025-04-17 11:08:47,115.49,115.54
2025-04-17 11:08:48,115.44,115.54
2025-04-17 11:08:49,115.47,115.54
2025-04-17 11:08:50,115.44,115.54
2025-04-17 11:08:51,115.47,115.54
2025-04-17 11:08:52,115.44,115.54
2025-04-17 11:08:53,115.47,115.54
2025-04-17 11:08:57,115.44,115.54
2025-04-17 11:08:58,115.44,115.52
2025-04-17 11:09:03,115.44,115.54
2025-04-17 11:09:06,115.49,115.57
2025-04-17 11:09:10,115.49,115.59
2025-04-17 11:09:12,115.49,115.56
2025-04-17 11:09:14,115.47,115.54
2025-04-17 11:09:15,115.47,115.57
2025-04-17 11:09:16,115.49,115.59
2025-04-17 11:09:19,115.49,115.56
2025-04-17 11:09:20,115.49,115.59
2025-04-17 11:09:21,115.54,115.61
2025-04-17 11:09:30,115.54,115.59
2025-04-17 11:09:31,115.54,115.61
2025-04-17 11:09:32,115.54,115.64
2025-04-17 11:09:34,115.57,115.64
2025-04-17 11:09:37,115.57,115.67
2025-04-17 11:09:38,115.57,115.64
2025-04-17 11:09:39,115.54,115.61
2025-04-17 11:09:40,115.57,115.64
2025-04-17 11:09:42,115.53,115.6
2025-04-17 11:09:43,115.53,115.63
2025-04-17 11:09:44,115.53,115.6
2025-04-17 11:09:51,115.53,115.63
2025-04-17 11:09:52,115.53,115.6
2025-04-17 11:09:53,115.53,115.63
2025-04-17 11:09:54,115.53,115.6
2025-04-17 11:09:55,115.53,115.63
2025-04-17 11:09:56,115.48,115.55
2025-04-17 11:09:57,115.48,115.56
2025-04-17 11:09:59,115.53,115.61
2025-04-17 11:10:00,115.56,115.63
2025-04-17 11:10:02,115.44,115.51
2025-04-17 11:10:03,115.43,115.53
2025-04-17 11:10:04,115.46,115.53
2025-04-17 11:10:05,115.46,115.56
2025-04-17 11:10:08,115.46,115.53
2025-04-17 11:10:09,115.46,115.56
2025-04-17 11:10:10,115.46,115.53
2025-04-17 11:10:13,115.46,115.51
2025-04-17 11:10:14,115.44,115.51
2025-04-17 11:10:16,115.41,115.48
2025-04-17 11:10:17,115.38,115.48
2025-04-17 11:10:19,115.38,115.46
2025-04-17 11:10:20,115.38,115.48
2025-04-17 11:10:21,115.38,115.46
2025-04-17 11:10:25,115.38,115.43
2025-04-17 11:10:26,115.39,115.46
2025-04-17 11:10:27,115.36,115.46
2025-04-17 11:10:28,115.24,115.46
2025-04-17 11:10:29,115.29,115.36
2025-04-17 11:10:30,115.31,115.41
2025-04-17 11:10:31,115.34,115.41
2025-04-17 11:10:33,115.34,115.44
2025-04-17 11:10:34,115.34,115.41
2025-04-17 11:10:35,115.36,115.43
2025-04-17 11:10:37,115.36,115.41
2025-04-17 11:10:38,115.34,115.41
2025-04-17 11:10:39,115.36,115.44
2025-04-17 11:10:40,115.39,115.46
2025-04-17 11:10:41,115.36,115.46
2025-04-17 11:10:42,115.42,115.49
2025-04-17 11:10:43,115.37,115.44
2025-04-17 11:10:45,115.32,115.39
2025-04-17 11:10:46,115.32,115.37
2025-04-17 11:10:47,115.32,115.39
2025-04-17 11:10:48,115.29,115.39
2025-04-17 11:10:49,115.32,115.39
2025-04-17 11:10:53,115.32,115.42
2025-04-17 11:10:55,115.32,115.39
2025-04-17 11:10:58,115.32,115.42
2025-04-17 11:10:59,115.32,115.39
2025-04-17 11:11:00,115.27,115.37
2025-04-17 11:11:01,115.27,115.34
2025-04-17 11:11:02,115.3,115.37
2025-04-17 11:11:03,115.32,115.39
2025-04-17 11:11:05,115.3,115.39
2025-04-17 11:11:06,115.29,115.39
2025-04-17 11:11:08,115.32,115.39
2025-04-17 11:11:09,115.29,115.39
2025-04-17 11:11:12,115.32,115.39
2025-04-17 11:11:14,115.32,115.42
2025-04-17 11:11:15,115.32,115.39
2025-04-17 11:11:17,115.29,115.39
2025-04-17 11:11:19,115.29,115.37
2025-04-17 11:11:22,115.29,115.39
2025-04-17 11:11:23,115.32,115.39
2025-04-17 11:11:24,115.29,115.39
2025-04-17 11:11:26,115.32,115.39
2025-04-17 11:11:27,115.32,115.42
2025-04-17 11:11:28,115.34,115.42
2025-04-17 11:11:31,115.32,115.42
2025-04-17 11:11:33,115.34,115.42
2025-04-17 11:11:35,115.32,115.39
2025-04-17 11:11:36,115.34,115.42
2025-04-17 11:11:38,115.34,115.39
2025-04-17 11:11:39,115.32,115.39
2025-04-17 11:11:39,115.27,115.34
2025-04-17 11:11:41,115.3,115.37
2025-04-17 11:11:43,115.3,115.4
2025-04-17 11:11:45,115.32,115.42
2025-04-17 11:11:47,115.35,115.42
2025-04-17 11:11:48,115.37,115.47
2025-04-17 11:11:48,115.37,115.44
2025-04-17 11:11:52,115.35,115.42
2025-04-17 11:11:54,115.4,115.47
2025-04-17 11:11:54,115.37,115.44
2025-04-17 11:11:57,115.37,115.47
2025-04-17 11:11:58,115.37,115.44
2025-04-17 11:11:59,115.37,115.47
2025-04-17 11:12:01,115.4,115.5
2025-04-17 11:12:04,115.4,115.47
2025-04-17 11:12:05,115.4,115.5
2025-04-17 11:12:06,115.4,115.47
2025-04-17 11:12:07,115.37,115.44
2025-04-17 11:12:09,115.37,115.42
2025-04-17 11:12:10,115.35,115.45
2025-04-17 11:12:11,115.37,115.45
2025-04-17 11:12:12,115.37,115.44
2025-04-17 11:12:13,115.37,115.47
2025-04-17 11:12:14,115.37,115.44
2025-04-17 11:12:15,115.37,115.47
2025-04-17 11:12:17,115.42,115.5
2025-04-17 11:12:18,115.4,115.47
2025-04-17 11:12:22,115.37,115.47
2025-04-17 11:12:23,115.4,115.5
2025-04-17 11:12:25,115.4,115.47
2025-04-17 11:12:26,115.4,115.44
2025-04-17 11:12:27,115.35,115.42
2025-04-17 11:12:31,115.35,115.44
2025-04-17 11:12:32,115.35,115.42
2025-04-17 11:12:33,115.32,115.42
2025-04-17 11:12:36,115.35,115.45
2025-04-17 11:12:37,115.42,115.49
2025-04-17 11:12:38,115.45,115.52
2025-04-17 11:12:39,115.47,115.54
2025-04-17 11:12:41,115.47,115.52
2025-04-17 11:12:42,115.45,115.52
2025-04-17 11:12:44,115.45,115.53
2025-04-17 11:12:45,115.45,115.52
2025-04-17 11:12:46,115.45,115.55
2025-04-17 11:12:48,115.48,115.55
2025-04-17 11:12:49,115.48,115.58
2025-04-17 11:12:50,115.48,115.55
2025-04-17 11:12:53,115.45,115.55
2025-04-17 11:12:54,115.48,115.58
2025-04-17 11:12:55,115.48,115.55
2025-04-17 11:12:57,115.43,115.5
2025-04-17 11:13:00,115.48,115.55
2025-04-17 11:13:02,115.48,115.58
2025-04-17 11:13:03,115.48,115.55
2025-04-17 11:13:05,115.45,115.55
2025-04-17 11:13:06,115.43,115.53
2025-04-17 11:13:07,115.45,115.53
2025-04-17 11:13:08,115.45,115.55
2025-04-17 11:13:09,115.45,115.52
2025-04-17 11:13:12,115.45,115.53
2025-04-17 11:13:13,115.43,115.53
2025-04-17 11:13:14,115.43,115.5
2025-04-17 11:13:16,115.43,115.53
2025-04-17 11:13:17,115.45,115.53
2025-04-17 11:13:18,115.43,115.5
2025-04-17 11:13:19,115.43,115.53
2025-04-17 11:13:21,115.43,115.5
2025-04-17 11:13:24,115.43,115.48
2025-04-17 11:13:25,115.4,115.5
2025-04-17 11:13:27,115.43,115.5
2025-04-17 11:13:29,115.43,115.52
2025-04-17 11:13:30,115.45,115.52
2025-04-17 11:13:34,115.45,115.53
2025-04-17 11:13:35,115.43,115.53
2025-04-17 11:13:37,115.45,115.53
2025-04-17 11:13:38,115.43,115.53
2025-04-17 11:13:39,115.45,115.53
2025-04-17 11:13:40,115.43,115.53
2025-04-17 11:13:41,115.43,115.51
2025-04-17 11:13:42,115.44,115.51
2025-04-17 11:13:45,115.44,115.54
2025-04-17 11:13:46,115.44,115.51
2025-04-17 11:13:47,115.44,115.54
2025-04-17 11:13:48,115.46,115.56
2025-04-17 11:13:49,115.49,115.56
2025-04-17 11:13:53,115.46,115.56
2025-04-17 11:13:54,115.49,115.56
2025-04-17 11:13:56,115.51,115.58
2025-04-17 11:13:57,115.51,115.61
2025-04-17 11:13:58,115.51,115.58
2025-04-17 11:14:01,115.51,115.61
2025-04-17 11:14:02,115.54,115.61
2025-04-17 11:14:03,115.56,115.63
2025-04-17 11:14:04,115.54,115.61
2025-04-17 11:14:05,115.54,115.64
2025-04-17 11:14:06,115.54,115.61
2025-04-17 11:14:09,115.54,115.58
2025-04-17 11:14:10,115.51,115.61
2025-04-17 11:14:10,115.54,115.61
2025-04-17 11:14:15,115.51,115.61
2025-04-17 11:14:16,115.51,115.58
2025-04-17 11:14:17,115.49,115.56
2025-04-17 11:14:18,115.51,115.58
2025-04-17 11:14:22,115.51,115.61
2025-04-17 11:14:25,115.51,115.58
2025-04-17 11:14:26,115.51,115.61
2025-04-17 11:14:27,115.56,115.64
2025-04-17 11:14:27,115.59,115.66
2025-04-17 11:14:29,115.66,115.73
2025-04-17 11:14:30,115.64,115.71
2025-04-17 11:14:31,115.63,115.71
2025-04-17 11:14:32,115.66,115.73
2025-04-17 11:14:34,115.63,115.73
2025-04-17 11:14:35,115.66,115.73
2025-04-17 11:14:37,115.63,115.71
2025-04-17 11:14:38,115.63,115.73
2025-04-17 11:14:39,115.66,115.73
2025-04-17 11:14:40,115.63,115.73
2025-04-17 11:14:41,115.54,115.61
2025-04-17 11:14:43,115.51,115.61
2025-04-17 11:14:44,115.56,115.63
2025-04-17 11:14:45,115.53,115.61
2025-04-17 11:14:46,115.53,115.63
2025-04-17 11:14:48,115.56,115.63
2025-04-17 11:14:50,115.56,115.66
2025-04-17 11:14:51,115.58,115.66
2025-04-17 11:14:52,115.56,115.63
2025-04-17 11:14:54,115.58,115.66
2025-04-17 11:14:56,115.56,115.63
2025-04-17 11:14:58,115.56,115.65
2025-04-17 11:14:59,115.58,115.68
2025-04-17 11:15:01,115.58,115.65
2025-04-17 11:15:02,115.61,115.68
2025-04-17 11:15:04,115.61,115.71
2025-04-17 11:15:05,115.63,115.71
2025-04-17 11:15:08,115.61,115.71
2025-04-17 11:15:09,115.61,115.68
2025-04-17 11:15:11,115.58,115.68
2025-04-17 11:15:12,115.61,115.68
2025-04-17 11:15:13,115.58,115.65
2025-04-17 11:15:14,115.61,115.68
2025-04-17 11:15:16,115.61,115.65
2025-04-17 11:15:17,115.61,115.68
2025-04-17 11:15:18,115.58,115.68
2025-04-17 11:15:23,115.61,115.68
2025-04-17 11:15:31,115.61,115.71
2025-04-17 11:15:35,115.61,115.68
2025-04-17 11:15:36,115.61,115.71
2025-04-17 11:15:37,115.61,115.68
2025-04-17 11:15:39,115.61,115.65
2025-04-17 11:15:40,115.61,115.68
2025-04-17 11:15:42,115.59,115.66
2025-04-17 11:15:43,115.57,115.67
2025-04-17 11:15:44,115.57,115.64
2025-04-17 11:15:45,115.54,115.64
2025-04-17 11:15:46,115.54,115.61
2025-04-17 11:15:48,115.52,115.62
2025-04-17 11:15:49,115.52,115.59
2025-04-17 11:15:50,115.52,115.62
2025-04-17 11:15:51,115.54,115.62
2025-04-17 11:15:53,115.52,115.62
2025-04-17 11:15:54,115.52,115.59
2025-04-17 11:15:55,115.52,115.62
2025-04-17 11:15:56,115.54,115.62
2025-04-17 11:15:57,115.54,115.64
2025-04-17 11:15:58,115.57,115.67
2025-04-17 11:15:59,115.54,115.61
2025-04-17 11:16:01,115.54,115.62
2025-04-17 11:16:02,115.54,115.64
2025-04-17 11:16:03,115.57,115.64
2025-04-17 11:16:05,115.57,115.67
2025-04-17 11:16:06,115.59,115.67
2025-04-17 11:16:07,115.59,115.66
2025-04-17 11:16:08,115.59,115.69
2025-04-17 11:16:10,115.59,115.66
2025-04-17 11:16:13,115.59,115.69
2025-04-17 11:16:15,115.62,115.69
2025-04-17 11:16:16,115.64,115.74
2025-04-17 11:16:19,115.57,115.64
2025-04-17 11:16:20,115.64,115.71
2025-04-17 11:16:21,115.64,115.74
2025-04-17 11:16:22,115.59,115.69
2025-04-17 11:16:23,115.62,115.69
2025-04-17 11:16:24,115.61,115.69
2025-04-17 11:16:28,115.61,115.71
2025-04-17 11:16:29,115.61,115.69
2025-04-17 11:16:30,115.59,115.69
2025-04-17 11:16:31,115.54,115.61
2025-04-17 11:16:33,115.54,115.64
2025-04-17 11:16:33,115.54,115.61
2025-04-17 11:16:37,115.54,115.62
2025-04-17 11:16:38,115.52,115.59
2025-04-17 11:16:39,115.49,115.59
2025-04-17 11:16:40,115.52,115.59
2025-04-17 11:16:41,115.5,115.57
2025-04-17 11:16:43,115.47,115.57
2025-04-17 11:16:45,115.5,115.57
2025-04-17 11:16:46,115.47,115.54
2025-04-17 11:16:49,115.47,115.52
2025-04-17 11:16:50,115.42,115.5
2025-04-17 11:16:51,115.42,115.52
2025-04-17 11:16:52,115.43,115.5
2025-04-17 11:16:53,115.42,115.52
2025-04-17 11:16:55,115.45,115.52
2025-04-17 11:16:57,115.42,115.52
2025-04-17 11:16:58,115.42,115.5
2025-04-17 11:16:59,115.4,115.5
2025-04-17 11:17:00,115.4,115.47
2025-04-17 11:17:02,115.4,115.5
2025-04-17 11:17:03,115.4,115.47
2025-04-17 11:17:04,115.43,115.5
2025-04-17 11:17:05,115.4,115.5
2025-04-17 11:17:06,115.43,115.5
2025-04-17 11:17:07,115.4,115.47
2025-04-17 11:17:12,115.4,115.5
2025-04-17 11:17:15,115.43,115.5
2025-04-17 11:17:18,115.43,115.52
2025-04-17 11:17:19,115.5,115.57
2025-04-17 11:17:22,115.47,115.57
2025-04-17 11:17:23,115.5,115.57
2025-04-17 11:17:23,115.47,115.57
2025-04-17 11:17:25,115.47,115.54
2025-04-17 11:17:27,115.47,115.57
2025-04-17 11:17:28,115.47,115.54
2025-04-17 11:17:29,115.47,115.57
2025-04-17 11:17:31,115.47,115.54
2025-04-17 11:17:38,115.47,115.52
2025-04-17 11:17:39,115.45,115.52
2025-04-17 11:17:41,115.45,115.5
2025-04-17 11:17:42,115.46,115.53
2025-04-17 11:17:44,115.46,115.56
2025-04-17 11:17:45,115.46,115.5
2025-04-17 11:17:46,115.43,115.5
2025-04-17 11:17:54,115.43,115.51
2025-04-17 11:17:58,115.43,115.5
2025-04-17 11:17:59,115.41,115.48
2025-04-17 11:18:00,115.41,115.51
2025-04-17 11:18:04,115.41,115.48
2025-04-17 11:18:04,115.36,115.43
2025-04-17 11:18:07,115.36,115.41
2025-04-17 11:18:08,115.34,115.41
2025-04-17 11:18:10,115.36,115.43
2025-04-17 11:18:11,115.36,115.46
2025-04-17 11:18:12,115.39,115.46
2025-04-17 11:18:13,115.36,115.43
2025-04-17 11:18:15,115.34,115.41
2025-04-17 11:18:17,115.34,115.43
2025-04-17 11:18:18,115.33,115.41
2025-04-17 11:18:21,115.33,115.43
2025-04-17 11:18:22,115.33,115.41
2025-04-17 11:18:23,115.33,115.43
2025-04-17 11:18:24,115.36,115.46
2025-04-17 11:18:25,115.36,115.43
2025-04-17 11:18:26,115.36,115.46
2025-04-17 11:18:27,115.36,115.43
2025-04-17 11:18:28,115.36,115.46
2025-04-17 11:18:30,115.41,115.51
2025-04-17 11:18:31,115.43,115.51
2025-04-17 11:18:33,115.43,115.48
2025-04-17 11:18:34,115.46,115.53
2025-04-17 11:18:36,115.43,115.53
2025-04-17 11:18:36,115.43,115.5
2025-04-17 11:18:40,115.43,115.48
2025-04-17 11:18:41,115.43,115.51
2025-04-17 11:18:42,115.37,115.44
2025-04-17 11:18:43,115.34,115.44
2025-04-17 11:18:45,115.37,115.44
2025-04-17 11:18:47,115.32,115.39
2025-04-17 11:18:50,115.42,115.49
2025-04-17 11:18:51,115.44,115.51
2025-04-17 11:18:53,115.44,115.54
2025-04-17 11:18:54,115.42,115.49
2025-04-17 11:18:55,115.37,115.44
2025-04-17 11:18:57,115.39,115.49
2025-04-17 11:18:58,115.41,115.51
2025-04-17 11:18:59,115.44,115.51
2025-04-17 11:19:00,115.44,115.54
2025-04-17 11:19:02,115.46,115.56
2025-04-17 11:19:03,115.44,115.54
2025-04-17 11:19:04,115.46,115.54
2025-04-17 11:19:04,115.46,115.56
2025-04-17 11:19:07,115.49,115.56
2025-04-17 11:19:07,115.49,115.59
2025-04-17 11:19:08,115.49,115.56
2025-04-17 11:19:10,115.46,115.56
2025-04-17 11:19:11,115.46,115.53
2025-04-17 11:19:16,115.46,115.51
2025-04-17 11:19:17,115.44,115.51
2025-04-17 11:19:24,115.41,115.51
2025-04-17 11:19:25,115.39,115.49
2025-04-17 11:19:29,115.42,115.49
2025-04-17 11:19:31,115.42,115.51
2025-04-17 11:19:32,115.39,115.46
2025-04-17 11:19:33,115.44,115.51
2025-04-17 11:19:35,115.44,115.54
2025-04-17 11:19:36,115.46,115.56
2025-04-17 11:19:37,115.49,115.56
2025-04-17 11:19:38,115.51,115.59
2025-04-17 11:19:39,115.51,115.61
2025-04-17 11:19:40,115.51,115.58
2025-04-17 11:19:41,115.53,115.58
2025-04-17 11:19:42,115.51,115.58
2025-04-17 11:19:46,115.51,115.61
2025-04-17 11:19:47,115.53,115.61
2025-04-17 11:19:48,115.53,115.63
2025-04-17 11:19:50,115.56,115.63
2025-04-17 11:19:51,115.56,115.66
2025-04-17 11:19:52,115.56,115.63
2025-04-17 11:19:54,115.56,115.66
2025-04-17 11:19:57,115.56,115.63
2025-04-17 11:19:59,115.53,115.63
2025-04-17 11:20:00,115.56,115.63
2025-04-17 11:20:01,115.56,115.66
2025-04-17 11:20:06,115.58,115.66
2025-04-17 11:20:07,115.6,115.7
2025-04-17 11:20:08,115.6,115.68
2025-04-17 11:20:09,115.63,115.7
2025-04-17 11:20:10,115.66,115.73
2025-04-17 11:20:12,115.63,115.7
2025-04-17 11:20:16,115.6,115.7
2025-04-17 11:20:17,115.63,115.7
2025-04-17 11:20:19,115.63,115.73
2025-04-17 11:20:20,115.66,115.73
2025-04-17 11:20:21,115.66,115.75
2025-04-17 11:20:21,115.65,115.75
2025-04-17 11:20:22,115.68,115.75
2025-04-17 11:20:25,115.68,115.78
2025-04-17 11:20:26,115.73,115.8
2025-04-17 11:20:27,115.78,115.85
2025-04-17 11:20:28,115.87,115.97
2025-04-17 11:20:31,115.83,115.9
2025-04-17 11:20:32,115.8,115.9
2025-04-17 11:20:33,115.83,115.9
2025-04-17 11:20:36,115.8,115.9
2025-04-17 11:20:37,115.83,115.9
2025-04-17 11:20:39,115.85,115.92
2025-04-17 11:20:40,115.9,115.97
2025-04-17 11:20:41,115.88,115.95
2025-04-17 11:20:42,115.8,115.87
2025-04-17 11:20:45,115.85,115.92
2025-04-17 11:20:46,115.82,115.89
2025-04-17 11:20:47,115.82,115.9
2025-04-17 11:20:48,115.8,115.9
2025-04-17 11:20:49,115.82,115.92
2025-04-17 11:20:50,115.82,115.89
2025-04-17 11:20:51,115.85,115.92
2025-04-17 11:20:52,115.87,115.94
2025-04-17 11:20:54,115.87,115.92
2025-04-17 11:20:55,115.85,115.92
2025-04-17 11:20:58,115.85,115.89
2025-04-17 11:20:59,115.82,115.89
2025-04-17 11:21:01,115.85,115.92
2025-04-17 11:21:02,115.82,115.92
2025-04-17 11:21:03,115.82,115.89
2025-04-17 11:21:04,115.82,115.9
2025-04-17 11:21:08,115.82,115.87
2025-04-17 11:21:09,115.8,115.87
2025-04-17 11:21:10,115.77,115.87
2025-04-17 11:21:11,115.8,115.87
